Order_Item_ID,Order_ID,Line_Number,Product_ID,Quantity,Unit_Cost,Unit_Price,Total_Cost,Total_Revenue,Gross_Margin
14371,104780,2,119,10,602.11,1059.31,6021.1,10593.1,4572.0
14372,104780,3,141,7,850.04,1141.05,5950.28,7987.35,2037.07
14373,104781,1,197,6,201.5,319.45,1209.0,1916.7,707.7
14374,104781,2,213,1,205.66,258.52,205.66,258.52,52.86
14375,104782,1,244,6,346.36,450.25,2078.16,2701.5,623.34
14376,104782,2,243,1,44.08,77.95,44.08,77.95,33.87
14377,104782,3,231,7,481.66,668.29,3371.62,4678.03,1306.41
14378,104783,1,63,6,176.54,231.51,1059.24,1389.06,329.82
14379,104783,2,73,7,92.17,118.74,645.19,831.18,185.99
14380,104783,3,224,9,430.72,527.02,3876.48,4743.18,866.7
14381,104783,4,245,9,785.15,968.13,7066.35,8713.17,1646.82
14382,104784,1,114,6,411.04,637.54,2466.24,3825.24,1359.0
14383,104784,2,44,4,66.26,112.48,265.04,449.92,184.88
14384,104785,1,119,10,602.11,1059.31,6021.1,10593.1,4572.0
14385,104786,1,67,10,789.36,1129.28,7893.6,11292.8,3399.2
14386,104786,2,143,9,85.53,105.27,769.77,947.43,177.66
14387,104786,3,206,1,829.35,1381.72,829.35,1381.72,552.37
14388,104786,4,226,3,254.71,422.63,764.13,1267.89,503.76
14389,104786,5,139,7,145.64,241.89,1019.48,1693.23,673.75
14390,104787,1,140,9,526.61,785.25,4739.49,7067.25,2327.76
14391,104787,2,23,8,287.53,509.71,2300.24,4077.68,1777.44
14392,104787,3,28,4,561.76,704.5,2247.04,2818.0,570.96
14393,104788,1,114,6,411.04,637.54,2466.24,3825.24,1359.0
14394,104789,1,165,5,244.54,342.51,1222.7,1712.55,489.85
14395,104790,1,67,8,789.36,1129.28,6314.88,9034.24,2719.36
14396,104790,2,183,8,335.38,458.83,2683.04,3670.64,987.6
14397,104790,3,92,10,363.17,477.61,3631.7,4776.1,1144.4
14398,104790,4,234,7,498.39,608.73,3488.73,4261.11,772.38
14399,104791,1,134,9,461.62,722.53,4154.58,6502.77,2348.19
14400,104791,2,190,4,397.17,493.72,1588.68,1974.88,386.2
14401,104791,3,132,7,228.44,343.43,1599.08,2404.01,804.93
14402,104792,1,102,1,608.53,898.66,608.53,898.66,290.13
14403,104792,2,58,9,195.93,338.6,1763.37,3047.4,1284.03
14404,104792,3,64,8,607.41,806.37,4859.28,6450.96,1591.68
14405,104792,4,179,9,752.13,1022.75,6769.17,9204.75,2435.58
14406,104793,1,26,6,473.62,612.88,2841.72,3677.28,835.56
14407,104793,2,234,2,498.39,608.73,996.78,1217.46,220.68
14408,104793,3,132,10,228.44,343.43,2284.4,3434.3,1149.9
14409,104793,4,4,6,317.07,402.41,1902.42,2414.46,512.04
14410,104793,5,99,2,760.89,1173.93,1521.78,2347.86,826.08
14411,104794,1,45,10,149.87,186.13,1498.7,1861.3,362.6
14412,104794,2,95,2,98.76,165.42,197.52,330.84,133.32
14413,104794,3,244,9,346.36,450.25,3117.24,4052.25,935.01
14414,104795,1,81,10,191.5,334.53,1915.0,3345.3,1430.3
14415,104796,1,57,5,245.13,335.22,1225.65,1676.1,450.45
14416,104796,2,140,7,526.61,785.25,3686.27,5496.75,1810.48
14417,104797,1,246,4,306.72,504.9,1226.88,2019.6,792.72
14418,104798,1,149,7,349.49,593.43,2446.43,4154.01,1707.58
14419,104798,2,176,10,608.59,1064.69,6085.9,10646.9,4561.0
14420,104799,1,204,9,139.45,206.01,1255.05,1854.09,599.04
14421,104799,2,62,7,300.01,431.94,2100.07,3023.58,923.51
14422,104800,1,115,1,161.31,277.27,161.31,277.27,115.96
14423,104800,2,166,3,195.2,255.66,585.6,766.98,181.38
14424,104800,3,139,6,145.64,241.89,873.84,1451.34,577.5
14425,104801,1,29,8,652.51,797.22,5220.08,6377.76,1157.68
14426,104801,2,155,1,793.46,1404.58,793.46,1404.58,611.12
14427,104802,1,158,8,443.42,578.5,3547.36,4628.0,1080.64
14428,104802,2,161,9,368.34,444.41,3315.06,3999.69,684.63
14429,104802,3,94,9,303.66,507.55,2732.94,4567.95,1835.01
14430,104802,4,20,10,39.99,58.61,399.9,586.1,186.2
14431,104802,5,124,3,694.29,1153.5,2082.87,3460.5,1377.63
14432,104803,1,3,5,204.27,275.43,1021.35,1377.15,355.8
14433,104803,2,213,1,205.66,258.52,205.66,258.52,52.86
14434,104803,3,97,1,594.0,969.83,594.0,969.83,375.83
14435,104803,4,45,7,149.87,186.13,1049.09,1302.91,253.82
14436,104803,5,38,5,35.32,46.38,176.6,231.9,55.3
14437,104804,1,192,2,889.46,1141.66,1778.92,2283.32,504.4
14438,104804,2,83,10,678.05,1128.35,6780.5,11283.5,4503.0
14439,104804,3,187,7,77.31,102.08,541.17,714.56,173.39
14440,104804,4,48,4,290.36,444.95,1161.44,1779.8,618.36
14441,104804,5,11,10,114.87,147.75,1148.7,1477.5,328.8
14442,104805,1,167,2,518.69,736.64,1037.38,1473.28,435.9
14443,104805,2,151,3,360.89,646.59,1082.67,1939.77,857.1
14444,104806,1,136,5,264.81,435.16,1324.05,2175.8,851.75
14445,104806,2,217,4,175.44,271.63,701.76,1086.52,384.76
14446,104806,3,51,4,69.09,86.27,276.36,345.08,68.72
14447,104806,4,201,5,547.61,924.75,2738.05,4623.75,1885.7
14448,104807,1,42,2,448.44,758.63,896.88,1517.26,620.38
14449,104807,2,83,3,678.05,1128.35,2034.15,3385.05,1350.9
14450,104807,3,66,2,62.01,90.71,124.02,181.42,57.4
14451,104808,1,80,6,855.27,1494.11,5131.62,8964.66,3833.04
14452,104808,2,42,10,448.44,758.63,4484.4,7586.3,3101.9
14453,104808,3,106,8,732.61,1014.97,5860.88,8119.76,2258.88
14454,104809,1,67,9,789.36,1129.28,7104.24,10163.52,3059.28
14455,104810,1,91,10,407.73,630.34,4077.3,6303.4,2226.1
14456,104810,2,158,8,443.42,578.5,3547.36,4628.0,1080.64
14457,104811,1,123,10,508.57,613.28,5085.7,6132.8,1047.1
14458,104811,2,189,10,457.73,566.42,4577.3,5664.2,1086.9
14459,104811,3,238,3,838.67,1397.99,2516.01,4193.97,1677.96
14460,104811,4,39,8,880.19,1161.43,7041.52,9291.44,2249.92
14461,104811,5,230,6,83.0,118.49,498.0,710.94,212.94
14462,104812,1,58,10,195.93,338.6,1959.3,3386.0,1426.7
14463,104812,2,7,2,666.3,959.49,1332.6,1918.98,586.38
14464,104812,3,216,10,601.57,916.63,6015.7,9166.3,3150.6
14465,104813,1,109,6,436.19,626.72,2617.14,3760.32,1143.18
14466,104813,2,212,4,551.54,932.93,2206.16,3731.72,1525.56
14467,104813,3,194,2,586.3,930.31,1172.6,1860.62,688.02
14468,104814,1,139,10,145.64,241.89,1456.4,2418.9,962.5
14469,104814,2,199,4,549.89,887.49,2199.56,3549.96,1350.4
14470,104815,1,195,8,697.2,917.16,5577.6,7337.28,1759.68
14471,104815,2,162,3,330.53,542.31,991.59,1626.93,635.34
14472,104815,3,229,6,300.77,405.04,1804.62,2430.24,625.62
14473,104815,4,132,6,228.44,343.43,1370.64,2060.58,689.94
14474,104815,5,61,1,636.7,984.64,636.7,984.64,347.94
14475,104816,1,146,10,204.85,323.47,2048.5,3234.7,1186.2
14476,104816,2,51,6,69.09,86.27,414.54,517.62,103.08
14477,104816,3,244,2,346.36,450.25,692.72,900.5,207.78
14478,104816,4,100,4,648.91,779.34,2595.64,3117.36,521.72
14479,104816,5,25,6,441.63,760.79,2649.78,4564.74,1914.96
14480,104817,1,74,3,260.58,326.98,781.74,980.94,199.2
14481,104817,2,49,10,685.83,1120.79,6858.3,11207.9,4349.6
14482,104817,3,104,2,841.29,1042.6,1682.58,2085.2,402.62
14483,104817,4,1,1,166.38,222.66,166.38,222.66,56.28
14484,104817,5,126,8,598.74,1056.77,4789.92,8454.16,3664.24
14485,104818,1,224,9,430.72,527.02,3876.48,4743.18,866.7
14486,104819,1,240,9,200.57,350.11,1805.13,3150.99,1345.86
14487,104820,1,141,4,850.04,1141.05,3400.16,4564.2,1164.04
14488,104820,2,160,6,680.05,1115.67,4080.3,6694.02,2613.72
14489,104820,3,144,9,122.92,154.3,1106.28,1388.7,282.42
14490,104820,4,211,6,390.3,667.77,2341.8,4006.62,1664.82
14491,104820,5,213,4,205.66,258.52,822.64,1034.08,211.44
14492,104821,1,57,2,245.13,335.22,490.26,670.44,180.18
14493,104821,2,9,1,392.4,517.7,392.4,517.7,125.3
14494,104821,3,239,8,301.65,503.01,2413.2,4024.08,1610.88
14495,104822,1,237,6,787.47,1360.67,4724.82,8164.02,3439.2
14496,104823,1,122,1,320.81,564.58,320.81,564.58,243.77
14497,104823,2,161,2,368.34,444.41,736.68,888.82,152.14
14498,104823,3,222,8,94.62,157.95,756.96,1263.6,506.64
14499,104823,4,38,2,35.32,46.38,70.64,92.76,22.12
14500,104824,1,14,4,62.83,77.78,251.32,311.12,59.8
14501,104825,1,176,9,608.59,1064.69,5477.31,9582.21,4104.9
14502,104825,2,73,3,92.17,118.74,276.51,356.22,79.71
14503,104825,3,83,1,678.05,1128.35,678.05,1128.35,450.3
14504,104825,4,109,1,436.19,626.72,436.19,626.72,190.53
14505,104826,1,65,5,379.32,499.54,1896.6,2497.7,601.1
14506,104827,1,138,10,495.37,641.34,4953.7,6413.4,1459.7
14507,104827,2,193,3,852.99,1365.09,2558.97,4095.27,1536.3
14508,104827,3,89,3,347.62,465.29,1042.86,1395.87,353.01
14509,104827,4,113,9,684.57,1087.83,6161.13,9790.47,3629.34
14510,104828,1,81,6,191.5,334.53,1149.0,2007.18,858.18
14511,104829,1,193,7,852.99,1365.09,5970.93,9555.63,3584.7
14512,104829,2,216,10,601.57,916.63,6015.7,9166.3,3150.6
14513,104829,3,111,5,678.93,906.52,3394.65,4532.6,1137.95
14514,104829,4,30,7,608.44,802.23,4259.08,5615.61,1356.53
14515,104829,5,17,8,741.31,1032.46,5930.48,8259.68,2329.2
14516,104830,1,82,2,84.45,147.68,168.9,295.36,126.46
14517,104831,1,121,9,234.09,286.57,2106.81,2579.13,472.32
14518,104831,2,60,8,638.35,917.64,5106.8,7341.12,2234.32
14519,104832,1,13,10,358.81,489.47,3588.1,4894.7,1306.6
14520,104832,2,154,5,896.28,1210.75,4481.4,6053.75,1572.35
14521,104833,1,222,6,94.62,157.95,567.72,947.7,379.98
14522,104834,1,144,8,122.92,154.3,983.36,1234.4,251.04
14523,104834,2,7,4,666.3,959.49,2665.2,3837.96,1172.76
14524,104834,3,108,3,248.98,328.26,746.94,984.78,237.84
14525,104834,4,142,8,344.15,427.13,2753.2,3417.04,663.84
14526,104835,1,23,5,287.53,509.71,1437.65,2548.55,1110.9
14527,104835,2,13,7,358.81,489.47,2511.67,3426.29,914.62
14528,104835,3,78,3,354.59,444.22,1063.77,1332.66,268.89
14529,104836,1,221,8,94.29,149.87,754.32,1198.96,444.64
14530,104836,2,202,4,266.1,324.38,1064.4,1297.52,233.12
14531,104837,1,39,6,880.19,1161.43,5281.14,6968.58,1687.44
14532,104837,2,122,3,320.81,564.58,962.43,1693.74,731.31
14533,104837,3,49,4,685.83,1120.79,2743.32,4483.16,1739.84
14534,104837,4,106,2,732.61,1014.97,1465.22,2029.94,564.72
14535,104838,1,32,10,383.44,559.27,3834.4,5592.7,1758.3
14536,104839,1,16,10,392.22,475.9,3922.2,4759.0,836.8
14537,104839,2,90,7,811.22,1062.34,5678.54,7436.38,1757.84
14538,104839,3,169,4,671.51,1081.44,2686.04,4325.76,1639.72
14539,104839,4,59,6,826.66,1155.89,4959.96,6935.34,1975.38
14540,104840,1,1,5,166.38,222.66,831.9,1113.3,281.4
14541,104840,2,205,10,779.21,1265.27,7792.1,12652.7,4860.6
14542,104840,3,143,3,85.53,105.27,256.59,315.81,59.22
14543,104841,1,169,6,671.51,1081.44,4029.06,6488.64,2459.58
14544,104841,2,142,2,344.15,427.13,688.3,854.26,165.96
14545,104841,3,204,5,139.45,206.01,697.25,1030.05,332.8
14546,104842,1,5,1,48.98,60.92,48.98,60.92,11.94
14547,104843,1,202,6,266.1,324.38,1596.6,1946.28,349.68
14548,104843,2,41,4,330.84,502.44,1323.36,2009.76,686.4
14549,104844,1,31,10,533.54,920.73,5335.4,9207.3,3871.9
14550,104844,2,28,5,561.76,704.5,2808.8,3522.5,713.7
14551,104844,3,245,3,785.15,968.13,2355.45,2904.39,548.94
14552,104844,4,130,8,146.15,179.6,1169.2,1436.8,267.6
14553,104845,1,245,3,785.15,968.13,2355.45,2904.39,548.94
14554,104845,2,207,4,792.92,1162.6,3171.68,4650.4,1478.72
14555,104845,3,193,10,852.99,1365.09,8529.9,13650.9,5121.0
14556,104846,1,123,3,508.57,613.28,1525.71,1839.84,314.13
14557,104846,2,174,10,426.99,590.93,4269.9,5909.3,1639.4
14558,104847,1,214,8,370.15,511.23,2961.2,4089.84,1128.64
14559,104847,2,21,3,315.11,548.88,945.33,1646.64,701.31
14560,104847,3,194,7,586.3,930.31,4104.1,6512.17,2408.07
14561,104847,4,133,1,447.36,656.45,447.36,656.45,209.09
14562,104847,5,64,2,607.41,806.37,1214.82,1612.74,397.92
14563,104848,1,90,1,811.22,1062.34,811.22,1062.34,251.12
14564,104848,2,63,1,176.54,231.51,176.54,231.51,54.97
14565,104848,3,212,10,551.54,932.93,5515.4,9329.3,3813.9
14566,104849,1,96,4,300.81,464.99,1203.24,1859.96,656.72
14567,104849,2,87,6,96.26,157.76,577.56,946.56,369.0
14568,104850,1,112,6,141.39,239.02,848.34,1434.12,585.78
14569,104850,2,64,8,607.41,806.37,4859.28,6450.96,1591.68
14570,104851,1,169,8,671.51,1081.44,5372.08,8651.52,3279.44
14571,104851,2,236,3,888.9,1143.14,2666.7,3429.42,762.72
14572,104851,3,243,9,44.08,77.95,396.72,701.55,304.83
14573,104851,4,166,3,195.2,255.66,585.6,766.98,181.38
14574,104852,1,68,4,80.52,125.27,322.08,501.08,179.0
14575,104852,2,178,5,464.66,700.62,2323.3,3503.1,1179.8
14576,104853,1,71,10,643.69,1098.32,6436.9,10983.2,4546.3
14577,104853,2,108,1,248.98,328.26,248.98,328.26,79.28
14578,104853,3,51,1,69.09,86.27,69.09,86.27,17.18
14579,104853,4,46,5,293.22,384.5,1466.1,1922.5,456.4
14580,104854,1,114,7,411.04,637.54,2877.28,4462.78,1585.5
14581,104854,2,92,6,363.17,477.61,2179.02,2865.66,686.64
14582,104854,3,109,4,436.19,626.72,1744.76,2506.88,762.12
14583,104854,4,232,2,219.48,270.83,438.96,541.66,102.7
14584,104854,5,84,5,870.25,1398.26,4351.25,6991.3,2640.05
14585,104855,1,79,5,758.85,1195.39,3794.25,5976.95,2182.7
14586,104855,2,51,2,69.09,86.27,138.18,172.54,34.36
14587,104856,1,155,1,793.46,1404.58,793.46,1404.58,611.12
14588,104857,1,224,9,430.72,527.02,3876.48,4743.18,866.7
14589,104857,2,76,5,796.17,1154.67,3980.85,5773.35,1792.5
14590,104857,3,173,6,355.69,575.46,2134.14,3452.76,1318.62
14591,104857,4,57,2,245.13,335.22,490.26,670.44,180.18
14592,104858,1,198,8,69.28,109.24,554.24,873.92,319.68
14593,104858,2,57,8,245.13,335.22,1961.04,2681.76,720.72
14594,104858,3,114,9,411.04,637.54,3699.36,5737.86,2038.5
14595,104858,4,202,10,266.1,324.38,2661.0,3243.8,582.8
14596,104859,1,68,7,80.52,125.27,563.64,876.89,313.25
14597,104859,2,185,7,41.14,63.11,287.98,441.77,153.79
14598,104860,1,167,10,518.69,736.64,5186.9,7366.4,2179.5
14599,104860,2,57,10,245.13,335.22,2451.3,3352.2,900.9
14600,104860,3,21,4,315.11,548.88,1260.44,2195.52,935.08
14601,104860,4,59,6,826.66,1155.89,4959.96,6935.34,1975.38
14602,104860,5,232,2,219.48,270.83,438.96,541.66,102.7
14603,104861,1,245,10,785.15,968.13,7851.5,9681.3,1829.8
14604,104862,1,159,8,77.15,124.94,617.2,999.52,382.32
14605,104862,2,6,3,45.07,76.19,135.21,228.57,93.36
14606,104862,3,81,3,191.5,334.53,574.5,1003.59,429.09
14607,104863,1,54,4,844.71,1037.78,3378.84,4151.12,772.28
14608,104864,1,174,1,426.99,590.93,426.99,590.93,163.94
14609,104864,2,228,10,705.41,933.38,7054.1,9333.8,2279.7
14610,104864,3,146,3,204.85,323.47,614.55,970.41,355.86
14611,104864,4,102,10,608.53,898.66,6085.3,8986.6,2901.3
14612,104865,1,70,3,216.22,311.85,648.66,935.55,286.89
14613,104865,2,230,7,83.0,118.49,581.0,829.43,248.43
14614,104865,3,212,4,551.54,932.93,2206.16,3731.72,1525.56
14615,104866,1,239,1,301.65,503.01,301.65,503.01,201.36
14616,104867,1,162,2,330.53,542.31,661.06,1084.62,423.56
14617,104867,2,211,10,390.3,667.77,3903.0,6677.7,2774.7
14618,104868,1,22,8,118.42,142.13,947.36,1137.04,189.68
14619,104868,2,218,1,60.05,107.3,60.05,107.3,47.25
14620,104868,3,119,4,602.11,1059.31,2408.44,4237.24,1828.8
14621,104868,4,110,4,411.65,716.46,1646.6,2865.84,1219.24
14622,104869,1,74,6,260.58,326.98,1563.48,1961.88,398.4
14623,104869,2,108,5,248.98,328.26,1244.9,1641.3,396.4
14624,104869,3,186,5,577.1,950.22,2885.5,4751.1,1865.6
14625,104870,1,173,5,355.69,575.46,1778.45,2877.3,1098.85
14626,104870,2,70,2,216.22,311.85,432.44,623.7,191.26
14627,104870,3,186,10,577.1,950.22,5771.0,9502.2,3731.2
14628,104870,4,165,8,244.54,342.51,1956.32,2740.08,783.76
14629,104870,5,2,5,71.13,88.85,355.65,444.25,88.6
14630,104871,1,38,6,35.32,46.38,211.92,278.28,66.36
14631,104872,1,144,10,122.92,154.3,1229.2,1543.0,313.8
14632,104872,2,158,10,443.42,578.5,4434.2,5785.0,1350.8
14633,104873,1,82,6,84.45,147.68,506.7,886.08,379.38
14634,104873,2,174,8,426.99,590.93,3415.92,4727.44,1311.52
14635,104873,3,25,4,441.63,760.79,1766.52,3043.16,1276.64
14636,104873,4,24,3,324.77,394.05,974.31,1182.15,207.84
14637,104873,5,214,7,370.15,511.23,2591.05,3578.61,987.56
14638,104874,1,216,10,601.57,916.63,6015.7,9166.3,3150.6
14639,104874,2,228,10,705.41,933.38,7054.1,9333.8,2279.7
14640,104875,1,170,7,359.32,474.63,2515.24,3322.41,807.17
14641,104875,2,210,1,206.05,267.97,206.05,267.97,61.92
14642,104875,3,47,8,322.37,465.47,2578.96,3723.76,1144.8
14643,104876,1,93,6,395.18,693.02,2371.08,4158.12,1787.04
14644,104876,2,245,10,785.15,968.13,7851.5,9681.3,1829.8
14645,104876,3,152,10,491.18,726.79,4911.8,7267.9,2356.1
14646,104876,4,135,4,683.58,831.11,2734.32,3324.44,590.12
14647,104876,5,67,8,789.36,1129.28,6314.88,9034.24,2719.36
14648,104877,1,101,10,220.68,284.84,2206.8,2848.4,641.6
14649,104877,2,203,2,557.31,979.15,1114.62,1958.3,843.68
14650,104877,3,136,7,264.81,435.16,1853.67,3046.12,1192.45
14651,104878,1,106,2,732.61,1014.97,1465.22,2029.94,564.72
14652,104878,2,167,7,518.69,736.64,3630.83,5156.48,1525.65
14653,104878,3,142,10,344.15,427.13,3441.5,4271.3,829.8
14654,104878,4,231,5,481.66,668.29,2408.3,3341.45,933.15
14655,104879,1,150,7,401.69,590.3,2811.83,4132.1,1320.27
14656,104879,2,136,7,264.81,435.16,1853.67,3046.12,1192.45
14657,104879,3,193,1,852.99,1365.09,852.99,1365.09,512.1
14658,104879,4,183,8,335.38,458.83,2683.04,3670.64,987.6
14659,104880,1,66,7,62.01,90.71,434.07,634.97,200.9
14660,104880,2,107,5,816.79,1061.72,4083.95,5308.6,1224.65
14661,104880,3,55,4,177.55,252.04,710.2,1008.16,297.96
14662,104880,4,242,10,815.32,1321.98,8153.2,13219.8,5066.6
14663,104881,1,181,10,750.96,1117.85,7509.6,11178.5,3668.9
14664,104882,1,32,1,383.44,559.27,383.44,559.27,175.83
14665,104882,2,212,4,551.54,932.93,2206.16,3731.72,1525.56
14666,104882,3,39,4,880.19,1161.43,3520.76,4645.72,1124.96
14667,104883,1,81,1,191.5,334.53,191.5,334.53,143.03
14668,104883,2,101,1,220.68,284.84,220.68,284.84,64.16
14669,104883,3,203,3,557.31,979.15,1671.93,2937.45,1265.52
14670,104884,1,5,3,48.98,60.92,146.94,182.76,35.82
14671,104884,2,94,9,303.66,507.55,2732.94,4567.95,1835.01
14672,104884,3,170,4,359.32,474.63,1437.28,1898.52,461.24
14673,104884,4,221,2,94.29,149.87,188.58,299.74,111.16
14674,104885,1,80,4,855.27,1494.11,3421.08,5976.44,2555.36
14675,104886,1,63,6,176.54,231.51,1059.24,1389.06,329.82
14676,104886,2,99,8,760.89,1173.93,6087.12,9391.44,3304.32
14677,104886,3,122,4,320.81,564.58,1283.24,2258.32,975.08
14678,104887,1,77,3,425.39,547.96,1276.17,1643.88,367.71
14679,104887,2,217,10,175.44,271.63,1754.4,2716.3,961.9
14680,104887,3,190,10,397.17,493.72,3971.7,4937.2,965.5
14681,104887,4,56,1,784.04,1200.2,784.04,1200.2,416.16
14682,104887,5,73,5,92.17,118.74,460.85,593.7,132.85
14683,104888,1,33,1,216.44,354.38,216.44,354.38,137.94
14684,104888,2,103,3,719.67,1030.39,2159.01,3091.17,932.16
14685,104888,3,49,3,685.83,1120.79,2057.49,3362.37,1304.88
14686,104888,4,57,10,245.13,335.22,2451.3,3352.2,900.9
14687,104889,1,197,9,201.5,319.45,1813.5,2875.05,1061.55
14688,104889,2,156,7,580.87,893.84,4066.09,6256.88,2190.79
14689,104889,3,243,4,44.08,77.95,176.32,311.8,135.48
14690,104890,1,18,8,651.7,910.59,5213.6,7284.72,2071.12
14691,104890,2,104,7,841.29,1042.6,5889.03,7298.2,1409.17
14692,104890,3,131,2,460.92,825.91,921.84,1651.82,729.98
14693,104890,4,167,8,518.69,736.64,4149.52,5893.12,1743.6
14694,104890,5,130,3,146.15,179.6,438.45,538.8,100.35
14695,104891,1,95,7,98.76,165.42,691.32,1157.94,466.62
14696,104891,2,244,8,346.36,450.25,2770.88,3602.0,831.12
14697,104891,3,171,7,142.52,178.42,997.64,1248.94,251.3
14698,104891,4,227,10,561.49,702.61,5614.9,7026.1,1411.2
14699,104891,5,88,4,531.34,941.49,2125.36,3765.96,1640.6
14700,104892,1,205,9,779.21,1265.27,7012.89,11387.43,4374.54
14701,104892,2,106,3,732.61,1014.97,2197.83,3044.91,847.08
14702,104893,1,206,1,829.35,1381.72,829.35,1381.72,552.37
14703,104893,2,96,9,300.81,464.99,2707.29,4184.91,1477.62
14704,104893,3,162,4,330.53,542.31,1322.12,2169.24,847.12
14705,104893,4,167,6,518.69,736.64,3112.14,4419.84,1307.7
14706,104894,1,145,3,474.92,637.03,1424.76,1911.09,486.33
14707,104894,2,13,5,358.81,489.47,1794.05,2447.35,653.3
14708,104895,1,198,8,69.28,109.24,554.24,873.92,319.68
14709,104895,2,169,8,671.51,1081.44,5372.08,8651.52,3279.44
14710,104896,1,41,2,330.84,502.44,661.68,1004.88,343.2
14711,104896,2,236,6,888.9,1143.14,5333.4,6858.84,1525.44
14712,104896,3,63,6,176.54,231.51,1059.24,1389.06,329.82
14713,104896,4,36,2,37.64,63.91,75.28,127.82,52.54
14714,104897,1,86,1,117.35,157.31,117.35,157.31,39.96
14715,104898,1,89,5,347.62,465.29,1738.1,2326.45,588.35
14716,104899,1,161,4,368.34,444.41,1473.36,1777.64,304.28
14717,104899,2,72,5,116.36,162.38,581.8,811.9,230.1
14718,104899,3,79,3,758.85,1195.39,2276.55,3586.17,1309.62
14719,104900,1,128,8,599.33,850.85,4794.64,6806.8,2012.16
14720,104900,2,7,2,666.3,959.49,1332.6,1918.98,586.38
14721,104901,1,94,8,303.66,507.55,2429.28,4060.4,1631.12
14722,104901,2,132,4,228.44,343.43,913.76,1373.72,459.96
14723,104901,3,176,1,608.59,1064.69,608.59,1064.69,456.1
14724,104902,1,77,4,425.39,547.96,1701.56,2191.84,490.28
14725,104903,1,113,10,684.57,1087.83,6845.7,10878.3,4032.6
14726,104903,2,108,8,248.98,328.26,1991.84,2626.08,634.24
14727,104903,3,76,8,796.17,1154.67,6369.36,9237.36,2868.0
14728,104904,1,17,3,741.31,1032.46,2223.93,3097.38,873.45
14729,104904,2,122,10,320.81,564.58,3208.1,5645.8,2437.7
14730,104904,3,30,2,608.44,802.23,1216.88,1604.46,387.58
14731,104904,4,163,7,312.23,458.47,2185.61,3209.29,1023.68
14732,104904,5,48,1,290.36,444.95,290.36,444.95,154.59
14733,104905,1,43,7,96.96,117.98,678.72,825.86,147.14
14734,104905,2,205,8,779.21,1265.27,6233.68,10122.16,3888.48
14735,104905,3,18,5,651.7,910.59,3258.5,4552.95,1294.45
14736,104905,4,130,1,146.15,179.6,146.15,179.6,33.45
14737,104905,5,81,8,191.5,334.53,1532.0,2676.24,1144.24
14738,104906,1,224,2,430.72,527.02,861.44,1054.04,192.6
14739,104906,2,142,2,344.15,427.13,688.3,854.26,165.96
14740,104906,3,219,9,754.97,1030.5,6794.73,9274.5,2479.77
14741,104906,4,238,5,838.67,1397.99,4193.35,6989.95,2796.6
14742,104907,1,196,8,146.07,200.47,1168.56,1603.76,435.2
14743,104907,2,102,3,608.53,898.66,1825.59,2695.98,870.39
14744,104907,3,115,10,161.31,277.27,1613.1,2772.7,1159.6
14745,104907,4,105,7,561.42,688.0,3929.94,4816.0,886.06
14746,104907,5,250,5,33.81,47.73,169.05,238.65,69.6
14747,104908,1,143,5,85.53,105.27,427.65,526.35,98.7
14748,104908,2,88,2,531.34,941.49,1062.68,1882.98,820.3
14749,104909,1,225,3,672.09,1203.92,2016.27,3611.76,1595.49
14750,104909,2,175,9,139.36,231.68,1254.24,2085.12,830.88
14751,104909,3,113,1,684.57,1087.83,684.57,1087.83,403.26
14752,104909,4,15,10,653.19,958.95,6531.9,9589.5,3057.6
14753,104909,5,177,8,430.41,523.31,3443.28,4186.48,743.2
14754,104910,1,87,3,96.26,157.76,288.78,473.28,184.5
14755,104910,2,52,1,384.8,618.69,384.8,618.69,233.89
14756,104910,3,223,7,749.32,966.33,5245.24,6764.31,1519.07
14757,104910,4,98,8,708.84,1017.46,5670.72,8139.68,2468.96
14758,104910,5,244,10,346.36,450.25,3463.6,4502.5,1038.9
14759,104911,1,241,6,158.01,224.53,948.06,1347.18,399.12
14760,104912,1,42,2,448.44,758.63,896.88,1517.26,620.38
14761,104912,2,130,3,146.15,179.6,438.45,538.8,100.35
14762,104912,3,27,3,804.19,1055.67,2412.57,3167.01,754.44
14763,104912,4,176,10,608.59,1064.69,6085.9,10646.9,4561.0
14764,104912,5,41,2,330.84,502.44,661.68,1004.88,343.2
14765,104913,1,137,10,375.4,467.65,3754.0,4676.5,922.5
14766,104913,2,90,9,811.22,1062.34,7300.98,9561.06,2260.08
14767,104913,3,163,6,312.23,458.47,1873.38,2750.82,877.44
14768,104914,1,72,7,116.36,162.38,814.52,1136.66,322.14
14769,104914,2,1,10,166.38,222.66,1663.8,2226.6,562.8
14770,104914,3,19,7,206.37,317.08,1444.59,2219.56,774.97
14771,104914,4,181,8,750.96,1117.85,6007.68,8942.8,2935.12
14772,104915,1,224,8,430.72,527.02,3445.76,4216.16,770.4
14773,104915,2,232,5,219.48,270.83,1097.4,1354.15,256.75
14774,104915,3,89,3,347.62,465.29,1042.86,1395.87,353.01
14775,104916,1,100,4,648.91,779.34,2595.64,3117.36,521.72
14776,104916,2,109,10,436.19,626.72,4361.9,6267.2,1905.3
14777,104916,3,113,8,684.57,1087.83,5476.56,8702.64,3226.08
14778,104916,4,238,2,838.67,1397.99,1677.34,2795.98,1118.64
