Order_ID,Customer_ID,Employee_ID,Order_Date,Order_Status,Payment_Method
105385,329,5,2024-12-22,Cancelled,Bank Transfer
105386,865,7,2024-08-01,Completed,Bank Transfer
105387,732,7,2024-07-15,Completed,Credit Card
105388,685,68,2023-09-15,Completed,PayPal
105389,56,55,2024-02-21,Completed,Credit Card
105390,195,73,2025-04-13,Completed,Invoice
105391,726,72,2025-08-04,In Progress,Credit Card
105392,208,72,2025-05-12,In Progress,Bank Transfer
105393,83,35,2024-10-05,Completed,Bank Transfer
105394,609,73,2023-08-31,Completed,Credit Card
105395,56,73,2025-10-06,Completed,Invoice
105396,824,27,2025-05-23,In Progress,PayPal
105397,284,1,2024-01-25,Completed,Invoice
105398,622,7,2023-09-29,Completed,Credit Card
105399,796,68,2026-06-03,Completed,PayPal
105400,294,73,2024-04-09,Completed,Invoice
105401,630,2,2025-03-30,In Progress,Bank Transfer
105402,39,1,2025-07-08,Completed,Bank Transfer
105403,486,5,2024-02-08,Completed,Credit Card
105404,874,68,2026-01-14,In Progress,Credit Card
105405,199,5,2026-07-09,In Progress,Bank Transfer
105406,111,55,2023-09-18,In Progress,Invoice
105407,136,5,2024-04-26,In Progress,Bank Transfer
105408,58,2,2023-09-15,Completed,Credit Card
105409,711,7,2025-11-21,In Progress,PayPal
105410,62,68,2026-05-31,In Progress,Bank Transfer
105411,420,68,2025-05-04,In Progress,Bank Transfer
105412,355,27,2024-12-11,Cancelled,Bank Transfer
105413,408,55,2025-06-22,In Progress,Credit Card
105414,916,35,2026-05-21,Completed,Bank Transfer
105415,443,72,2024-02-27,In Progress,PayPal
105416,167,35,2026-06-25,In Progress,PayPal
105417,433,72,2026-04-05,Completed,Bank Transfer
105418,649,1,2025-12-30,Completed,Bank Transfer
105419,739,73,2025-04-19,Completed,PayPal
105420,149,2,2026-06-09,Completed,Credit Card
105421,534,2,2025-07-05,In Progress,Credit Card
105422,279,1,2024-09-03,Completed,Credit Card
105423,267,5,2025-11-01,In Progress,Credit Card
105424,706,35,2026-02-06,In Progress,Bank Transfer
105425,596,68,2025-10-10,Completed,Invoice
105426,956,1,2025-10-25,Completed,PayPal
105427,59,72,2025-06-23,Completed,Invoice
105428,402,5,2025-07-06,Cancelled,PayPal
105429,465,73,2025-05-14,Completed,PayPal
105430,572,72,2024-03-31,In Progress,Invoice
105431,526,72,2023-10-16,Completed,PayPal
105432,768,55,2024-02-21,Completed,Credit Card
105433,540,27,2025-04-13,Completed,Invoice
105434,962,55,2024-11-20,In Progress,PayPal
105435,170,2,2023-12-18,Completed,Invoice
105436,607,1,2023-12-01,Completed,Credit Card
105437,496,7,2026-02-23,Completed,Invoice
105438,943,35,2024-07-24,Completed,Bank Transfer
105439,566,35,2024-06-20,Completed,Credit Card
105440,462,2,2026-03-22,Completed,Credit Card
105441,329,55,2025-07-01,Completed,Invoice
105442,243,27,2024-04-10,Completed,Bank Transfer
105443,964,5,2024-05-03,Completed,PayPal
105444,751,35,2023-11-19,In Progress,Invoice
105445,369,55,2024-12-30,In Progress,Invoice
105446,701,1,2023-09-12,Cancelled,Bank Transfer
105447,749,5,2025-07-23,In Progress,PayPal
105448,328,68,2024-10-06,Completed,Invoice
105449,159,7,2024-06-05,Cancelled,Bank Transfer
105450,780,73,2025-06-17,Cancelled,PayPal
105451,666,2,2025-01-07,Completed,Bank Transfer
105452,910,68,2024-03-18,Cancelled,Invoice
105453,539,7,2026-02-19,Cancelled,Credit Card
105454,559,73,2024-10-03,Completed,Credit Card
105455,319,55,2025-03-10,In Progress,Bank Transfer
105456,856,5,2026-07-04,Completed,PayPal
105457,369,27,2025-11-27,Cancelled,Invoice
105458,791,2,2023-09-01,Completed,Credit Card
105459,85,1,2026-04-09,In Progress,Invoice
105460,583,55,2026-03-03,Completed,Bank Transfer
105461,417,27,2025-05-17,Completed,Credit Card
105462,496,73,2024-11-01,Completed,Bank Transfer
105463,57,68,2025-05-12,Completed,PayPal
105464,969,73,2026-04-13,Cancelled,PayPal
105465,910,72,2025-10-28,In Progress,Bank Transfer
105466,597,2,2025-03-07,In Progress,Invoice
105467,224,55,2026-02-23,Completed,Invoice
105468,175,72,2026-02-21,Completed,Invoice
105469,321,55,2025-11-04,In Progress,PayPal
105470,221,68,2024-12-05,In Progress,Bank Transfer
105471,293,1,2024-09-21,In Progress,Invoice
105472,831,68,2024-04-10,Completed,Credit Card
105473,506,55,2026-04-04,Completed,PayPal
105474,84,73,2025-12-02,In Progress,PayPal
105475,746,2,2025-03-09,Completed,PayPal
105476,253,72,2025-06-16,Completed,Invoice
105477,343,1,2025-05-07,In Progress,Invoice
105478,191,5,2026-05-11,Completed,Credit Card
105479,99,1,2025-11-13,Completed,Credit Card
105480,63,72,2025-02-28,Completed,Bank Transfer
105481,74,55,2025-07-13,Completed,PayPal
105482,256,2,2024-10-15,Completed,Bank Transfer
105483,573,72,2025-11-19,Completed,Invoice
105484,39,2,2024-02-15,Completed,Credit Card
105485,460,73,2025-06-17,In Progress,Credit Card
105486,306,5,2025-03-15,Completed,PayPal
105487,685,73,2026-07-02,Cancelled,Bank Transfer
105488,547,35,2025-01-29,Completed,PayPal
105489,409,55,2025-06-26,Completed,Invoice
105490,417,2,2023-11-08,Completed,Credit Card
105491,670,55,2025-09-06,Completed,Bank Transfer
105492,85,1,2024-04-29,Completed,Invoice
105493,699,72,2026-02-08,Completed,Credit Card
105494,557,73,2025-09-04,Cancelled,Credit Card
105495,781,7,2026-03-27,Completed,Credit Card
105496,721,35,2026-03-24,Cancelled,PayPal
105497,145,35,2026-05-24,Completed,Invoice
105498,319,72,2026-05-18,Cancelled,Credit Card
105499,645,35,2024-01-05,Cancelled,Invoice
105500,293,35,2024-12-26,Cancelled,Bank Transfer
105501,904,73,2023-08-10,Completed,PayPal
105502,151,2,2025-08-01,In Progress,Bank Transfer
105503,804,5,2024-05-12,Completed,Credit Card
105504,107,55,2026-01-13,Completed,Credit Card
105505,92,27,2024-04-29,Cancelled,Bank Transfer
105506,387,2,2026-02-19,Completed,Credit Card
105507,184,27,2024-04-17,Completed,Invoice
105508,978,35,2025-02-21,In Progress,Invoice
105509,341,1,2023-08-18,In Progress,PayPal
105510,393,1,2024-04-25,Completed,Bank Transfer
105511,511,7,2025-08-09,Completed,Credit Card
105512,768,55,2026-03-27,In Progress,PayPal
105513,268,68,2024-11-08,In Progress,PayPal
105514,324,55,2024-09-05,Completed,PayPal
105515,322,1,2026-06-04,Completed,Bank Transfer
105516,432,27,2024-07-10,Completed,PayPal
105517,276,5,2025-06-07,Completed,Invoice
105518,34,5,2025-09-28,Cancelled,Invoice
105519,940,73,2024-07-29,Cancelled,PayPal
105520,141,35,2024-03-28,Completed,PayPal
105521,646,5,2026-06-29,Completed,Invoice
105522,528,5,2025-07-23,Completed,Credit Card
105523,585,68,2025-06-06,Completed,Invoice
105524,784,73,2024-01-13,Completed,Bank Transfer
105525,703,27,2024-08-28,In Progress,Invoice
105526,865,72,2025-11-27,Cancelled,Bank Transfer
105527,388,35,2025-10-31,Completed,Credit Card
105528,389,35,2024-06-02,Completed,Bank Transfer
105529,683,72,2025-11-25,Completed,PayPal
105530,367,27,2025-12-31,Cancelled,Credit Card
105531,89,35,2025-03-16,Completed,PayPal
105532,209,68,2026-02-20,Completed,Bank Transfer
105533,82,1,2026-07-14,Completed,PayPal
105534,381,73,2024-02-09,Completed,PayPal
105535,371,27,2024-01-30,In Progress,Invoice
105536,422,55,2025-05-07,In Progress,Bank Transfer
105537,415,68,2024-10-10,Cancelled,Invoice
105538,85,68,2023-12-22,Completed,Bank Transfer
105539,537,1,2023-10-15,In Progress,PayPal
105540,651,7,2024-04-09,Completed,Credit Card
105541,41,55,2025-11-12,Completed,Credit Card
105542,750,5,2025-02-18,In Progress,PayPal
105543,651,35,2025-02-22,In Progress,PayPal
105544,883,68,2025-08-13,In Progress,Invoice
105545,923,7,2024-05-07,In Progress,Bank Transfer
105546,612,35,2025-04-05,Completed,Bank Transfer
105547,972,72,2025-07-19,In Progress,Invoice
105548,691,55,2024-06-21,Cancelled,Credit Card
105549,349,55,2025-04-01,Completed,Credit Card
105550,230,73,2026-04-20,Completed,PayPal
105551,805,35,2025-02-18,Completed,Invoice
105552,321,35,2024-06-13,Completed,Credit Card
105553,851,72,2025-08-16,Cancelled,Credit Card
105554,367,73,2026-03-17,Cancelled,Credit Card
105555,269,1,2023-08-19,Completed,PayPal
105556,155,1,2025-03-03,Completed,Credit Card
105557,892,27,2026-04-26,Completed,Bank Transfer
105558,105,35,2025-09-22,Completed,Bank Transfer
105559,775,68,2024-07-27,In Progress,PayPal
105560,318,27,2024-03-31,Completed,Credit Card
105561,760,73,2026-05-06,Completed,Invoice
105562,906,68,2026-05-28,Completed,Invoice
105563,672,72,2025-02-25,Completed,PayPal
105564,418,2,2025-12-20,Cancelled,Invoice
105565,219,1,2023-08-11,Completed,Invoice
105566,602,27,2025-07-20,Completed,Bank Transfer
105567,686,55,2026-02-21,Cancelled,Bank Transfer
105568,285,55,2026-03-03,Completed,Invoice
105569,603,68,2025-07-19,In Progress,Bank Transfer
105570,641,72,2025-01-23,Completed,Credit Card
105571,664,1,2026-05-07,Completed,PayPal
105572,199,72,2024-05-07,In Progress,Credit Card
105573,119,35,2025-02-11,Completed,Invoice
105574,651,55,2024-04-23,Completed,Credit Card
105575,322,72,2025-01-24,Completed,Credit Card
105576,13,73,2024-10-23,In Progress,Bank Transfer
105577,777,35,2023-09-21,Completed,Bank Transfer
105578,180,55,2024-07-25,In Progress,PayPal
105579,242,55,2024-12-18,Cancelled,Credit Card
105580,906,55,2023-10-14,Completed,Credit Card
105581,554,72,2025-06-16,In Progress,Bank Transfer
105582,226,73,2025-07-11,Cancelled,Invoice
105583,395,72,2025-09-28,Completed,Invoice
105584,291,55,2024-12-29,Completed,PayPal
105585,834,72,2024-05-18,Completed,Credit Card
105586,280,1,2023-09-12,Cancelled,PayPal
105587,568,68,2025-04-09,Completed,PayPal
105588,576,7,2025-07-28,Completed,Invoice
105589,673,2,2023-12-22,Cancelled,Bank Transfer
105590,48,5,2024-11-23,Cancelled,Invoice
105591,804,68,2024-11-24,Cancelled,Credit Card
105592,416,5,2026-02-12,In Progress,PayPal
105593,173,68,2024-02-16,Completed,Credit Card
105594,246,5,2023-10-14,Cancelled,Invoice
105595,337,68,2026-06-18,Cancelled,Invoice
105596,525,72,2026-01-15,In Progress,Credit Card
105597,261,68,2026-01-05,In Progress,Bank Transfer
105598,985,73,2026-05-10,Completed,Credit Card
105599,835,35,2025-12-24,Completed,Bank Transfer
105600,710,55,2024-01-06,Completed,PayPal
105601,841,27,2025-07-06,Completed,PayPal
105602,830,73,2024-10-29,In Progress,PayPal
105603,1000,68,2024-05-18,Completed,Credit Card
105604,916,68,2025-06-03,In Progress,Credit Card
105605,72,1,2024-04-16,Completed,PayPal
105606,212,68,2024-11-04,Cancelled,Credit Card
105607,771,73,2023-08-21,Completed,PayPal
105608,790,55,2025-06-15,Completed,Invoice
105609,847,35,2023-12-05,Cancelled,Bank Transfer
105610,857,35,2025-09-22,Completed,Credit Card
105611,205,7,2024-11-07,Cancelled,Bank Transfer
105612,275,7,2025-04-08,Completed,PayPal
105613,764,1,2024-07-31,Completed,Invoice
105614,411,55,2024-06-20,Completed,Bank Transfer
105615,915,7,2025-09-01,Cancelled,PayPal
105616,912,27,2025-09-11,Completed,PayPal
105617,333,72,2025-01-04,Completed,PayPal
105618,414,73,2025-11-28,In Progress,Bank Transfer
105619,952,68,2025-02-10,Completed,PayPal
105620,665,68,2024-02-14,Cancelled,Credit Card
105621,867,27,2025-02-05,In Progress,Bank Transfer
105622,644,5,2026-06-01,Completed,Invoice
105623,435,27,2024-10-07,Completed,Invoice
105624,974,73,2025-05-09,Completed,Bank Transfer
105625,477,55,2024-05-29,Completed,Credit Card
105626,621,5,2025-02-18,Cancelled,Invoice
105627,141,27,2025-09-22,Completed,Invoice
105628,83,55,2025-08-04,In Progress,Credit Card
105629,730,2,2025-01-08,Completed,Invoice
105630,177,1,2024-05-15,Completed,PayPal
105631,61,68,2025-12-18,Completed,PayPal
105632,62,27,2026-07-07,Completed,Invoice
105633,843,1,2025-10-02,Completed,Bank Transfer
105634,681,72,2026-03-02,Completed,Credit Card
105635,13,68,2025-08-24,Completed,Bank Transfer
105636,552,73,2024-07-26,In Progress,Invoice
105637,175,1,2025-04-02,Completed,Credit Card
105638,278,1,2024-08-27,Completed,PayPal
105639,83,72,2025-07-04,Completed,PayPal
105640,208,73,2023-08-04,Cancelled,Bank Transfer
105641,964,73,2025-11-28,Cancelled,Bank Transfer
105642,941,68,2024-07-24,Completed,Credit Card
105643,532,5,2025-01-06,Completed,Invoice
105644,723,55,2023-08-25,Cancelled,PayPal
105645,100,27,2026-06-23,Completed,Invoice
105646,785,1,2024-02-02,Completed,Credit Card
105647,997,7,2023-10-15,Completed,PayPal
105648,956,1,2024-12-12,Completed,Credit Card
105649,282,68,2024-03-30,Cancelled,PayPal
105650,243,1,2025-05-29,Cancelled,PayPal
105651,300,5,2025-09-01,Completed,Credit Card
105652,746,27,2023-09-24,Completed,Credit Card
105653,614,72,2024-09-23,In Progress,Invoice
105654,762,1,2026-03-15,Completed,PayPal
105655,552,55,2025-08-27,Completed,Credit Card
105656,980,27,2023-08-04,Cancelled,Bank Transfer
105657,394,5,2025-09-13,Completed,PayPal
105658,789,5,2023-11-28,Completed,PayPal
105659,279,7,2026-03-15,Completed,Bank Transfer
105660,787,55,2025-09-14,In Progress,Credit Card
105661,663,5,2025-09-25,Cancelled,Credit Card
105662,297,5,2025-09-22,Completed,Credit Card
105663,569,35,2026-05-13,Completed,Bank Transfer
105664,297,35,2024-03-20,Completed,Invoice
105665,376,68,2025-07-04,Completed,Credit Card
105666,923,68,2023-08-30,Completed,PayPal
105667,406,55,2023-09-12,Completed,Bank Transfer
105668,501,73,2024-04-20,In Progress,Invoice
105669,181,1,2025-11-19,Completed,Credit Card
105670,591,73,2026-02-25,Completed,Credit Card
105671,695,27,2023-10-02,Completed,PayPal
105672,24,5,2025-12-21,In Progress,Invoice
105673,913,1,2024-07-02,In Progress,PayPal
105674,212,55,2026-03-11,In Progress,Credit Card
105675,461,5,2026-06-12,Completed,Invoice
105676,33,55,2024-11-08,Completed,Credit Card
105677,979,1,2024-08-28,Completed,Invoice
105678,142,1,2025-06-24,Completed,Credit Card
105679,144,73,2025-05-18,Completed,Bank Transfer
105680,927,68,2025-07-22,Cancelled,PayPal
105681,50,7,2024-11-04,Completed,PayPal
105682,150,35,2024-04-10,Cancelled,PayPal
105683,881,68,2026-07-14,Completed,Credit Card
105684,764,68,2025-04-22,Cancelled,Bank Transfer
105685,261,35,2024-12-22,Completed,Credit Card
105686,366,73,2026-05-23,Completed,Credit Card
105687,608,27,2024-12-29,Completed,Invoice
105688,462,2,2024-05-16,Completed,Bank Transfer
105689,16,73,2025-05-29,Completed,PayPal
105690,682,68,2025-11-12,Completed,Credit Card
105691,125,72,2024-01-18,Completed,Bank Transfer
105692,291,68,2024-05-13,Completed,Credit Card
105693,622,27,2023-11-16,Completed,Credit Card
105694,415,73,2024-10-17,Completed,Credit Card
105695,553,68,2024-07-22,Completed,Credit Card
105696,274,72,2026-02-22,Completed,Bank Transfer
105697,143,72,2024-10-31,Completed,PayPal
105698,907,73,2025-12-31,Completed,PayPal
105699,511,68,2024-01-24,Completed,PayPal
105700,16,72,2024-12-25,Completed,Credit Card
105701,678,7,2025-02-28,Completed,Bank Transfer
105702,147,35,2024-07-29,Completed,Credit Card
105703,542,2,2026-03-09,Completed,Bank Transfer
105704,458,1,2026-04-05,Completed,Invoice
105705,811,1,2024-11-27,Completed,Bank Transfer
105706,724,35,2026-02-12,Completed,PayPal
105707,12,1,2023-12-04,Completed,PayPal
105708,663,7,2026-07-09,Completed,Bank Transfer
105709,879,72,2025-10-03,Completed,Invoice
105710,219,1,2025-02-05,Completed,Invoice
105711,782,2,2025-02-05,Completed,Invoice
105712,931,72,2023-11-17,Cancelled,Invoice
105713,904,73,2025-05-10,In Progress,PayPal
105714,332,7,2025-11-03,Cancelled,PayPal
105715,693,7,2024-04-21,Cancelled,PayPal
105716,527,72,2025-08-03,Completed,PayPal
105717,110,68,2023-08-06,Completed,Invoice
105718,571,72,2024-10-05,Completed,PayPal
105719,744,55,2023-11-14,Completed,PayPal
105720,639,72,2026-02-22,Completed,PayPal
105721,807,72,2026-02-28,Cancelled,Bank Transfer
105722,147,27,2025-08-03,Completed,Credit Card
105723,37,68,2024-10-20,In Progress,Credit Card
105724,652,2,2024-02-25,Completed,Invoice
105725,30,5,2026-04-22,Completed,Invoice
105726,505,55,2023-11-27,Completed,Invoice
105727,114,68,2026-06-06,In Progress,Credit Card
105728,482,73,2025-04-17,Completed,Bank Transfer
105729,604,7,2024-10-15,Completed,Invoice
105730,205,55,2026-06-10,Completed,Credit Card
105731,473,1,2024-02-04,Completed,PayPal
105732,252,68,2026-01-18,Completed,Credit Card
105733,775,7,2026-05-23,Completed,Credit Card
105734,737,2,2025-03-30,Cancelled,Bank Transfer
105735,21,1,2025-04-13,In Progress,PayPal
105736,507,35,2024-01-25,Completed,Bank Transfer
105737,749,35,2025-05-13,In Progress,Bank Transfer
105738,607,55,2024-09-09,Completed,Bank Transfer
105739,685,35,2024-11-05,Completed,Invoice
105740,539,5,2024-03-06,Completed,Invoice
105741,375,2,2024-06-30,Completed,PayPal
105742,178,72,2024-06-01,Completed,Credit Card
105743,440,55,2024-01-16,Completed,PayPal
105744,219,55,2025-12-24,Completed,Bank Transfer
105745,1,7,2023-08-27,Completed,PayPal
105746,235,1,2024-03-24,Cancelled,Credit Card
105747,5,5,2025-07-07,In Progress,Credit Card
105748,112,72,2024-08-16,Completed,Bank Transfer
105749,726,72,2026-06-19,In Progress,PayPal
105750,39,35,2026-03-20,Completed,PayPal
105751,205,73,2026-05-29,Completed,Invoice
105752,868,5,2024-06-03,In Progress,Bank Transfer
105753,278,5,2024-05-21,Completed,Credit Card
105754,202,68,2025-04-17,Completed,Credit Card
105755,62,1,2024-01-29,Cancelled,Credit Card
105756,825,55,2024-06-12,Completed,Invoice
105757,472,73,2026-05-25,Completed,PayPal
105758,341,55,2024-09-04,Completed,Invoice
105759,114,7,2023-10-03,Completed,Credit Card
105760,557,73,2024-06-10,Completed,Credit Card
105761,521,2,2025-11-22,Cancelled,PayPal
105762,247,7,2024-03-26,Cancelled,Bank Transfer
105763,90,68,2023-10-19,Completed,PayPal
105764,413,72,2024-07-23,Completed,Credit Card
105765,497,27,2024-10-01,Cancelled,Bank Transfer
105766,793,35,2025-09-07,Cancelled,Invoice
105767,410,1,2024-11-02,Completed,Invoice
105768,818,7,2025-12-04,Cancelled,Invoice
105769,814,35,2024-03-29,Cancelled,PayPal
105770,544,2,2026-06-04,Completed,Credit Card
105771,29,2,2024-06-27,Completed,Invoice
105772,15,27,2024-03-14,Cancelled,PayPal
105773,273,55,2025-11-30,Completed,PayPal
105774,503,2,2024-12-24,In Progress,PayPal
105775,994,73,2023-07-29,Completed,PayPal
105776,276,5,2026-07-07,Cancelled,Invoice
105777,403,2,2025-06-21,Completed,Credit Card
105778,394,55,2025-09-18,Completed,Credit Card
105779,152,35,2026-06-26,Completed,Invoice
105780,633,35,2025-09-24,Completed,PayPal
105781,156,5,2023-10-20,Cancelled,Credit Card
105782,153,73,2025-07-16,Completed,Credit Card
105783,22,55,2024-11-23,Completed,PayPal
105784,355,35,2023-10-22,In Progress,Bank Transfer
105785,774,5,2025-12-07,In Progress,PayPal
105786,58,55,2024-06-04,In Progress,Credit Card
105787,75,73,2024-11-20,In Progress,Invoice
105788,425,7,2024-06-11,Cancelled,Credit Card
105789,917,73,2025-03-11,Completed,Bank Transfer
105790,711,55,2026-01-26,In Progress,Credit Card
105791,606,7,2026-04-14,In Progress,Bank Transfer
105792,57,1,2025-09-03,Completed,Credit Card
105793,282,5,2024-06-23,Completed,Credit Card
105794,334,68,2024-03-15,Completed,PayPal
105795,728,5,2026-06-04,In Progress,Invoice
105796,224,5,2026-03-20,Completed,Bank Transfer
105797,651,68,2024-01-20,Cancelled,Credit Card
105798,871,1,2024-04-30,Cancelled,Credit Card
105799,222,35,2025-06-06,Completed,Bank Transfer
105800,764,5,2025-10-09,Completed,Bank Transfer
105801,383,27,2026-07-11,Completed,PayPal
105802,120,27,2026-05-26,Cancelled,Credit Card
105803,39,2,2025-08-03,In Progress,Credit Card
105804,738,55,2024-01-22,Cancelled,Credit Card
105805,9,55,2024-07-06,Cancelled,PayPal
105806,916,72,2024-03-25,Completed,Credit Card
105807,539,5,2026-07-11,Completed,Credit Card
105808,983,73,2024-08-09,Completed,Invoice
105809,535,35,2025-02-14,Completed,Credit Card
105810,501,1,2025-09-23,Completed,Credit Card
105811,428,35,2023-11-07,Completed,Credit Card
105812,109,72,2024-07-05,Completed,PayPal
105813,621,1,2024-11-01,Completed,Bank Transfer
105814,526,5,2024-07-10,Completed,Invoice
105815,216,73,2025-05-02,In Progress,Credit Card
105816,869,2,2024-01-18,In Progress,Credit Card
105817,255,73,2026-03-08,Completed,Bank Transfer
105818,208,5,2023-11-12,Completed,PayPal
105819,373,27,2025-04-01,In Progress,Bank Transfer
105820,249,7,2025-06-04,Completed,Credit Card
105821,909,55,2024-06-19,Completed,Invoice
105822,516,68,2025-03-12,Completed,PayPal
105823,764,1,2023-09-07,Completed,PayPal
105824,877,72,2024-07-09,Completed,PayPal
105825,623,1,2026-07-22,Completed,Credit Card
105826,897,1,2023-09-27,Cancelled,PayPal
105827,459,2,2024-07-31,In Progress,PayPal
105828,763,72,2026-06-25,Completed,PayPal
105829,850,5,2024-02-18,In Progress,Credit Card
105830,295,2,2023-10-06,Completed,Credit Card
105831,599,27,2025-05-18,In Progress,Bank Transfer
105832,216,5,2026-06-27,Cancelled,Credit Card
105833,66,68,2026-01-07,In Progress,Credit Card
105834,689,1,2025-03-30,Cancelled,PayPal
105835,950,68,2025-05-01,Cancelled,Credit Card
105836,1,73,2026-03-10,Completed,Bank Transfer
105837,49,7,2023-10-24,In Progress,Bank Transfer
105838,572,7,2024-02-06,Completed,Invoice
105839,127,2,2025-06-19,Completed,Bank Transfer
105840,686,2,2025-11-06,Completed,Bank Transfer
105841,959,72,2025-06-07,In Progress,Credit Card
105842,745,7,2025-06-03,Completed,Credit Card
105843,759,68,2023-11-03,Completed,Invoice
105844,551,7,2024-09-17,Completed,Bank Transfer
105845,381,68,2024-01-23,Completed,Invoice
105846,459,68,2025-10-04,In Progress,Credit Card
105847,496,7,2026-01-09,Completed,Credit Card
105848,52,35,2024-06-13,Cancelled,PayPal
105849,862,5,2026-03-22,Completed,Credit Card
105850,14,35,2024-12-20,Completed,Credit Card
105851,398,27,2025-06-06,Completed,Bank Transfer
105852,605,73,2024-03-19,Completed,Bank Transfer
105853,714,35,2024-11-28,Cancelled,PayPal
105854,339,55,2023-09-14,Cancelled,PayPal
105855,262,1,2025-07-11,Completed,Bank Transfer
105856,75,7,2023-09-25,In Progress,Invoice
105857,967,73,2025-11-08,Completed,Credit Card
105858,402,72,2025-09-26,Completed,Credit Card
105859,220,55,2025-02-04,Completed,Invoice
105860,25,35,2023-10-07,Completed,PayPal
105861,156,1,2024-03-29,Completed,Invoice
105862,504,68,2024-09-09,Completed,Credit Card
105863,783,73,2025-09-17,Completed,Credit Card
105864,188,73,2026-05-26,Completed,Invoice
105865,860,73,2023-10-08,In Progress,Credit Card
105866,84,72,2026-05-08,Cancelled,Invoice
105867,278,1,2024-12-23,Completed,Bank Transfer
105868,568,2,2024-02-08,In Progress,PayPal
105869,132,72,2025-04-12,Completed,Invoice
105870,189,27,2024-11-08,Completed,Bank Transfer
105871,626,68,2025-07-03,Completed,PayPal
105872,725,27,2025-10-01,Completed,Credit Card
105873,121,5,2026-06-06,Completed,Credit Card
105874,706,7,2026-03-23,Cancelled,Bank Transfer
105875,612,27,2024-10-12,Completed,PayPal
105876,327,68,2023-12-08,Completed,Bank Transfer
105877,143,72,2025-02-17,In Progress,Invoice
105878,363,7,2024-01-02,Completed,Credit Card
105879,712,73,2023-09-06,Completed,PayPal
105880,236,1,2026-07-14,Cancelled,Credit Card
105881,561,7,2025-04-01,Cancelled,Invoice
105882,534,5,2024-06-17,Completed,PayPal
105883,218,1,2024-11-27,Completed,Invoice
105884,74,7,2023-10-31,In Progress,Credit Card
105885,811,2,2025-10-24,Cancelled,Bank Transfer
105886,446,68,2025-09-29,In Progress,Credit Card
105887,107,55,2024-11-12,Cancelled,Credit Card
105888,747,68,2025-12-31,Completed,Bank Transfer
105889,132,2,2024-05-28,Cancelled,Credit Card
105890,303,1,2024-04-04,Completed,Invoice
105891,893,2,2025-04-27,Completed,Bank Transfer
105892,850,73,2025-01-20,Completed,Invoice
105893,360,2,2024-10-07,Cancelled,Invoice
105894,299,35,2025-10-07,Completed,Bank Transfer
105895,544,55,2025-04-02,Cancelled,Bank Transfer
105896,270,55,2026-07-06,In Progress,Credit Card
105897,183,73,2025-12-10,Completed,PayPal
105898,946,72,2026-07-11,Completed,Bank Transfer
105899,337,5,2026-02-16,In Progress,Bank Transfer
105900,636,1,2024-07-03,In Progress,PayPal
105901,818,73,2025-04-19,Cancelled,Bank Transfer
105902,350,73,2025-05-14,In Progress,Invoice
105903,176,2,2025-12-23,Cancelled,Invoice
105904,974,2,2026-06-27,Completed,Bank Transfer
105905,316,27,2024-02-16,In Progress,Bank Transfer
105906,971,27,2025-02-01,In Progress,Invoice
105907,756,7,2023-08-09,In Progress,Bank Transfer
105908,766,73,2024-04-16,Completed,Bank Transfer
105909,136,1,2024-09-23,Completed,PayPal
105910,880,5,2026-02-20,Completed,Invoice
105911,979,73,2026-01-04,In Progress,Credit Card
105912,769,1,2025-04-05,Completed,Invoice
105913,295,7,2024-01-11,In Progress,Credit Card
105914,831,68,2026-06-20,Cancelled,Credit Card
105915,256,68,2026-06-28,Completed,PayPal
105916,547,1,2025-07-18,Completed,Credit Card
105917,184,7,2024-11-13,Completed,Bank Transfer
105918,869,72,2026-04-15,Cancelled,PayPal
105919,87,73,2025-02-16,In Progress,Bank Transfer
105920,332,35,2026-03-29,In Progress,Bank Transfer
105921,112,55,2025-01-15,Completed,Bank Transfer
105922,771,72,2024-08-06,Completed,Credit Card
105923,703,5,2025-04-07,Cancelled,Credit Card
105924,700,2,2025-08-03,Completed,Invoice
105925,509,68,2024-07-19,Completed,Credit Card
105926,116,73,2024-03-21,Completed,Invoice
105927,473,68,2023-10-28,Completed,Credit Card
105928,675,1,2023-10-29,Completed,PayPal
105929,775,2,2025-01-17,Cancelled,Bank Transfer
105930,971,2,2025-11-12,In Progress,Credit Card
105931,987,2,2026-01-28,Cancelled,PayPal
105932,64,35,2023-11-05,In Progress,Credit Card
105933,429,1,2025-10-29,Completed,Invoice
105934,402,5,2026-04-07,Completed,Invoice
105935,679,55,2024-09-19,Completed,Credit Card
105936,749,72,2024-08-18,Completed,Bank Transfer
105937,472,55,2026-06-18,Completed,Credit Card
105938,810,72,2024-01-11,Completed,Credit Card
105939,702,73,2026-06-27,Cancelled,Credit Card
105940,500,2,2025-01-17,In Progress,Bank Transfer
105941,366,5,2025-11-23,Completed,Credit Card
105942,299,5,2024-07-11,Completed,Credit Card
105943,816,1,2025-05-21,Completed,PayPal
105944,823,27,2025-03-13,Cancelled,Bank Transfer
105945,861,35,2026-06-12,Completed,Bank Transfer
105946,146,5,2025-11-03,In Progress,Bank Transfer
105947,642,68,2025-07-15,Cancelled,PayPal
105948,846,27,2025-11-25,In Progress,Credit Card
105949,373,7,2024-04-19,Completed,PayPal
105950,916,68,2026-06-08,In Progress,Invoice
105951,630,72,2023-10-29,Completed,Bank Transfer
105952,622,5,2026-02-12,Completed,PayPal
